0,0.0
1,0.0170140384863
2,0.0
3,0.0680561526775
4,0.323266717296
5,0.0
6,0.0
7,0.0
8,0.0170140384863
9,0.0
10,0.0170140384863
11,0.0340280769725
12,0.161633364986
13,0.0
14,0.0170140384863
15,0.0170140384863
16,0.0
17,0.0
18,0.0
19,0.00850701911638
20,0.0
21,0.0
22,0.00850701911638
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.195661431818
29,0.0
30,0.0
31,0.00850701911638
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.00850701911638
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00850701911638
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.170140372187
51,0.00850701911638
52,0.0
53,0.0
54,0.00850701911638
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0510421129237
69,0.00850701911638
70,0.00850701911638
71,0.0
72,0.0
73,0.0
74,0.0
75,0.00850701911638
76,0.0340280769725
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.17864740474
101,0.0510421129237
102,0.00850701911638
103,0.00850701911638
104,0.0170140384863
105,0.0170140384863
106,0.00850701911638
107,0.00850701911638
108,0.0
109,0.0
110,0.0
111,0.00850701911638
112,0.0
113,0.0
114,0.0935772059705
115,0.357294809479
116,0.0595491353357
117,0.110591252062
118,0.0680561526775
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0170140384863
129,0.0170140384863
130,0.0170140384863
131,0.102084225847
132,0.246703563755
133,0.212675484247
134,0.00850701911638
135,0.0
136,0.0
137,0.0
138,0.00850701911638
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.00850701911638
145,0.0
146,0.102084225847
147,0.229689524001
148,0.0850701860936
149,0.127605285478
150,0.00850701911638
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0255210558281
159,0.144619325232
160,0.0340280769725
161,0.0
162,0.0
163,0.0
164,0.0
165,0.00850701911638
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.00850701911638
173,0.0
174,0.00850701911638
175,0.0170140384863
176,0.0255210558281
177,0.323266717296
178,0.27222461071
179,0.0680561526775
180,0.00850701911638
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.00850701911638
189,0.0
190,0.170140372187
191,0.323266717296
192,0.102084225847
193,0.0340280769725
194,0.00850701911638
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0255210558281
203,0.0170140384863
204,0.00850701911638
205,0.0170140384863
206,0.0255210558281
207,0.0425350943143
208,0.17864740474
209,0.0595491353357
210,0.0425350943143
211,0.0170140384863
212,0.00850701911638
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
